d_footforce_dt,Environment
1653.4086955472885,Corridor
1215.9013416817133,Corridor
-2882.723163363029,Corridor
555.3214449113883,Corridor
970.0293226245287,Corridor
565.9712684848306,Corridor
1125.1071744073072,Corridor
-1524.285222564385,Corridor
624.5509126909825,Corridor
-207.43158326490598,Corridor
-1076.3859106910188,Corridor
1619.0836470967986,Corridor
-357.8064604576741,Corridor
-1629.4555841859546,Corridor
3065.5687965034203,Corridor
-1800.789524700552,Corridor
721.3468541953273,Corridor
906.5087850981942,Corridor
-3924.392345198464,Corridor
2804.329381624142,Corridor
1205.201575257672,Corridor
-3199.1592646912645,Corridor
1553.3812519791725,Corridor
831.4870751022885,Corridor
-2200.109212790525,Corridor
1931.3551718858262,Corridor
-999.1838673533163,Corridor
830.0688542229316,Corridor
1387.6107874949666,Corridor
-3716.468814842867,Corridor
3334.6537906544104,Corridor
1695.1985657665562,Corridor
-2814.1461257015403,Corridor
2439.196991862194,Corridor
-2224.4299255239675,Corridor
-2570.281483399333,Corridor
3522.1740456573775,Corridor
-800.9487617158288,Corridor
-1289.8410176021932,Corridor
4031.6224367735654,Corridor
-5285.981072488192,Corridor
1655.451556764955,Corridor
2780.5555785569195,Corridor
-4814.86594709898,Corridor
3694.4563079214668,Corridor
-265.2570671603676,Corridor
-2575.6983953855324,Corridor
3093.5026620899384,Corridor
-1263.6382020899464,Corridor
-2268.8571524621248,Corridor
3536.6019103210583,Corridor
-1539.0187355237679,Corridor
-3137.8761646656453,Corridor
3738.539198613148,Corridor
-814.8924004127388,Corridor
179.85320864309193,Corridor
1306.7839137586016,Corridor
-2860.372227110647,Corridor
3067.5143476405824,Corridor
-1570.72579834437,Corridor
-431.3535815384937,Corridor
1196.5758023645808,Corridor
-3902.6061951790116,Corridor
3517.6070680318394,Corridor
1348.257537118447,Corridor
-1666.6985427863126,Corridor
2527.033948340815,Corridor
-2925.090015788392,Corridor
-1247.0658228133325,Corridor
4145.583187036525,Corridor
-2449.8496781958524,Corridor
-812.6181867820462,Corridor
4704.912534573668,Corridor
-5717.6435047249815,Corridor
2265.278845618699,Corridor
2438.8389498205265,Corridor
-5954.486298604046,Corridor
4630.527198892784,Corridor
-363.38484392909953,Corridor
-2915.5341135756344,Corridor
2370.0659335207097,Corridor
-1081.3891010337213,Corridor
-566.1045623351413,Corridor
2486.6725011327626,Corridor
-1761.7526224590044,Corridor
686.0469904818754,Corridor
2039.0857552681941,Corridor
-4545.964092500396,Corridor
2375.9495233643706,Corridor
1098.3697260216436,Corridor
-3014.610753475197,Corridor
1075.1773085026234,Corridor
-1464.7361505568756,Corridor
595.1981092921882,Corridor
3556.3909490295364,Corridor
-2845.8219612908692,Corridor
738.9186033003954,Corridor
3256.4944795713664,Corridor
-3611.252470411134,Corridor
2015.8991317683974,Corridor
-1428.06996697542,Corridor
-2865.411656520425,Corridor
3871.4870477781137,Corridor
-78.07776223521955,Corridor
-1046.9927038962846,Corridor
1136.7958185751195,Corridor
-2912.4169104076523,Corridor
-89.93757923857287,Corridor
1621.3656659739663,Corridor
